tid,toi,tfopwg_disp,st_tmag,pl_orbper,pl_trandep,pl_tranmid,pl_trandurh
154796579,7500.01,PC,13.2735,7.4647583,10583.825883,2460804.464998,1.0430706
271898990,7501.01,KP,14.0739,1.747633,16779.7987149,2460803.105262,2.1850556
169504920,7502.01,KP,11.9801,3.1052319,13036.1538292,2460803.114126,2.8083392
11439959,7503.01,KP,13.3735,3.6188769,12658.2718767,2460805.763535,4.3583808
207463446,7692.01,PC,10.3513,19.6869936,346.8196064,2458712.34468,3.507533
341872729,7693.01,PC,11.0063,32.6045634,1196.7834952,2460302.148834,3.2887383
199572211,7694.01,PC,13.2528,13.6715652,2261.5519372,2458718.010982,2.9736006
319482278,7695.01,PC,7.7558,7.2728976,176.331905,2459800.972914,2.4441685
327996774,7696.01,PC,10.0985,2.5824371,286.0252212,2460932.30887,2.9953359
29848696,7697.01,PC,9.0072,2.5354573,5504.7399657,2460987.293591,2.7261038
241577487,7698.01,PC,9.81828,4.5701356,341.378599,2460981.792433,2.2214351
241577487,7698.02,PC,9.81828,14.7157672,552.9051044,2460978.978391,3.5782343
241577487,7698.03,PC,9.81828,1.2377157,240.1012027,2460988.134667,1.417461
358289302,7699.01,PC,12.4439,27.4713051,5091.3435617,2460937.329627,5.9765536
248111245,770.01,KP,12.3335,4.6370479,7765.9973286,2459310.764623,4.8238322
164695417,7700.01,PC,11.1993,3.5907717,4309.8809131,2460936.435324,1.5820185
122522333,7701.01,PC,10.7124,20.6126718,1894.8921433,2460945.157754,7.9769092
25030847,7702.01,PC,11.5448,9.0663359,4031.8282747,2460937.556888,6.1814329
88507544,7703.01,PC,12.1451,2.1523127,24794.8199845,2460934.319372,2.1712774
353302490,6990.01,PC,13.4815,1.5829358,11242.0,2460309.569095,1.64
440562226,6991.01,APC,13.4136,0.9902419,16490.0,2460311.068106,1.405
259330386,6992.01,PC,10.7962,15.1389808,1596.0,2460306.67632,2.71
408656366,6993.01,APC,12.2414,0.3695622,2001.0,2460312.391299,0.446
55390413,6994.01,FP,13.2387,1.8819016,5107.0,2460309.126842,1.162
383829317,6995.01,PC,11.2722,9.9444971,3078.0,2460320.796139,3.171
41875043,6996.01,FP,12.9691,0.9602835,3132.0,2460337.887281,1.497
357858008,6997.01,PC,12.6255,16.179367,10730.0,2460310.677091,3.903
350733403,6998.01,PC,12.6338,27.035894,3817.0,2460370.355785,3.477
444977814,6999.01,FP,12.4889,11.3689753,5979.0,2460328.262835,5.492
150428135,700.01,CP,10.9102,16.051106,2768.5212418,2459303.157062,1.3968229
150428135,700.02,CP,10.9102,37.4236838,737.5519387,2458330.486155,3.3650101
150428135,700.03,CP,10.9102,9.977273,459.8525479,2458331.349645,2.2583631
150428135,700.04,CP,10.9102,27.8096898,406.8232517,2458352.99952,2.9558823
154926644,7000.01,PC,12.5322,2.7897577,3360.0,2460336.036755,3.375
85113291,7001.01,PC,14.5962,16.3475547,46329.0,2460317.2434,1.873
317290270,7002.01,PC,12.866,4.9792822,4376.0,2460338.349222,4.331
219707850,7003.01,PC,14.2717,0.7331156,45524.0,2460338.155539,0.559
219089784,7249.01,PC,14.9881,6.0387706,29537.0,2460659.002541,1.637
410245915,725.01,FP,10.2658,0.9889446,979.0,2459986.360794,1.681
459728249,7250.01,CP,12.2685,8.9653531,7094.0,2460552.910086,1.893
298291597,7251.01,PC,12.4963,11.5588657,4691.0,2460556.207025,2.368
289047954,7252.01,PC,13.1872,1.4207284,4092.0,2460557.285603,1.988
383358873,7253.01,PC,11.7715,5.4240992,2519.0,2460549.611028,2.487
260767135,7254.01,APC,11.8653,5.0769983,3683.0,2460580.975917,1.171
166099360,7255.01,PC,12.6221,1.6831237,2192.0,2460555.161485,1.382
334798754,7256.01,PC,11.6578,8.5748036,795.0,2460651.068411,11.208
274057129,7257.01,PC,11.5276,1.0495702,573.0,2460584.336274,1.54
298189225,7258.01,PC,13.033,6.2384297,13808.0,2460555.634937,2.066
160103855,7259.01,PC,12.1708,16.4591808,4396.0,2460570.814668,5.575
174143743,726.01,FP,10.1007,0.46132,220.0,2458492.31313,1.32
418866096,7260.01,FP,12.2011,6.6308943,6379.0,2460557.305162,1.72
297413553,7261.01,PC,13.4962,2.3273503,11266.0,2460583.45088,1.74
87932853,7262.01,PC,12.3598,6.4093679,11126.0,2460555.256621,3.114
269130683,7263.01,PC,10.7836,49.2145201,3135.0,2460273.197819,4.537
258279359,7264.01,PC,13.4315,10.5637482,9607.0,2460538.176764,2.227
275717567,7265.01,PC,14.0157,4.1723,46257.0,2460576.091201,1.684
110795273,7504.01,PC,10.4003,9.4715404,1186.7670333,2460708.164893,1.6493835
110795273,7504.02,PC,10.4003,4.4443069,686.1966722,2460714.291111,2.2975903
55871761,7505.01,PC,10.4653,3.8618241,823.5651883,2460710.3399,3.1764029
270204383,7506.01,PC,14.4469,3.3335134,23835.5812123,2460857.579047,2.4192187
397231954,7507.01,PC,10.8487,17.280857,3636.1790628,2460863.075816,7.7272657
327302178,7508.01,PC,12.0974,1.0065503,2252.9662955,2460857.100342,1.0105137
355058141,7509.01,PC,10.2892,0.7105047,874.2673267,2460856.517861,0.610124
14661418,751.01,KP,12.4806,4.722816,22675.3812671,2458570.990969,2.1894174
118798035,7510.01,CP,11.2937,11.5317273,3881.313889,2460847.17609,4.8139956
118798035,7510.02,CP,11.2937,22.5709991,5726.0209964,2460830.759391,5.2019019
118798035,7510.03,CP,11.2937,48.8621728,4220.566289,2460794.945415,4.974589
146364192,7511.01,KP,10.4222,2.3691651,316.0727654,2459090.174433,2.2926887
380255458,7512.01,KP,12.0213,6.569208,14456.0192142,2459559.04535,3.6617022
56815340,7513.01,KP,8.56338,9.5802888,354.2093066,2459554.243825,3.1392827
56815340,7513.02,KP,8.56338,1221.2709773,1006.9865302,2459569.376085,4.4921649
138733600,7704.01,PC,12.7639,3.3434739,10443.7558073,2460935.634295,3.1594251
70514245,7705.01,PC,12.8588,4.0477821,20129.9319902,2460933.871822,2.0598956
25004866,7706.01,PC,11.4384,21.7201348,11992.2628563,2460938.845562,3.3388274
123365281,7707.01,PC,12.9726,2.6103949,13059.7027321,2460933.964925,2.9272954
321011198,7708.01,PC,13.173,7.4163881,5782.7537042,2460938.77101,2.7611562
399789568,7709.01,PC,12.6363,20.9202791,1933.4858136,2458703.317924,2.9410389
277634430,771.01,CP,12.0874,2.3260077,3279.7891318,2459335.352285,0.9960868
261746870,7710.01,PC,9.0387,3.8458539,206.068797,2460902.12792,2.4242355
1309019,7711.01,,13.7671,3.2425265,8033.0220549,2460991.139707,3.2746471
264460009,7712.01,PC,14.2441,3.0925618,21170.4176526,2460988.712833,2.6268061
77287067,7713.01,,13.5861,4.0764373,13033.1861811,2460991.772183,3.980576
423785115,7714.01,PC,11.2457,24.7349922,20632.2954454,2461002.68347,4.791716
200001699,7715.01,PC,10.6396,0.3236317,488.0446303,2460988.797651,0.9465613
200001699,7715.02,PC,10.6396,6.8896201,2202.7528544,2460988.604449,2.57116
46432937,7716.01,,12.3718,1.4404544,47151.6468557,2460989.409304,1.2294066
390207998,7004.01,PC,12.5926,9.8162989,2369.0,2460321.753883,5.37
99834321,7005.01,APC,12.8725,8.1420107,5380.0,2460366.005379,1.89
343336312,7006.01,PC,12.8066,51.9120896,15569.0,2460393.557616,4.975
289441015,7007.01,FP,12.695,1.5342604,1768.0,2460394.089956,3.271
335661164,7008.01,PC,12.9055,0.8406912,2554.0,2460365.878231,1.489
405837291,7009.01,PC,12.9341,2.3206673,2935.0,2460392.364327,0.969
219239945,701.01,FP,10.966,13.697384,1061.94658,2458389.366552,4.783848
233867481,7010.01,PC,13.0287,4.1976032,10045.0,2460415.354189,1.971
167631701,7011.01,PC,12.9664,19.394038,10061.0,2460369.656214,4.082
322369867,7012.01,PC,13.3792,4.0197822,5109.0,2460387.423383,3.18
67246795,7013.01,PC,12.6968,4.2451891,5546.0,2460362.063352,2.663
158657991,7014.01,APC,12.5233,0.7406805,2428.0,2460366.837105,0.598
11894726,7015.01,PC,14.3528,7.0687489,50423.0,2460359.065148,0.515
16740548,7016.01,PC,13.3901,1.598803,14208.0,2460366.663055,2.438
1881298619,7017.01,PC,13.1719,5.0826878,7327.0,2460363.019969,5.11
156512187,7018.01,PC,12.9092,20.3158735,39235.0,2460352.534386,5.276
366119858,7019.01,CP,12.7199,48.2590904,6743.0,2460328.380324,6.299
237914496,702.01,PC,11.8371,3.568141,906.9993541,2458326.81595,1.4556337
125695940,7266.01,PC,11.679,3.8789319,4722.0,2460552.586115,4.488
276385231,7267.01,PC,13.4182,10.3486661,5059.0,2460594.266726,5.78
406548952,7268.01,PC,12.8391,13.5647678,10194.0,2460536.608775,3.17
267817947,7269.01,PC,12.6975,11.656295,2171.0,2460597.476483,2.665
149788158,727.01,PC,11.0002,4.7244442,1480.0,2459245.51846,0.999
149788158,727.02,PC,11.0002,0.7499711,441.8866633,2458518.087839,1.0576059
184527843,7270.01,PC,12.716,8.9197222,4742.0,2460546.403491,2.763
63232997,7271.01,PC,12.5873,7.1304113,4490.0,2460573.096573,3.081
398099429,7272.01,PC,12.5626,7.5801393,3799.0,2460543.181468,5.019
63550960,7273.01,APC,12.1475,2.2473177,6242.0,2460553.795518,1.325
83299322,7274.01,PC,14.6826,8.908871,70444.0,2460550.49062,1.142
172376068,7275.01,FP,12.585,6.1211661,4248.0,2460558.594989,2.501
267808774,7276.01,PC,12.0813,14.2317652,912.0,2460591.368539,8.372
396723723,7277.01,PC,13.3795,7.915274,13798.0,2460543.106593,4.614
170440216,7278.01,PC,13.4783,7.6316525,30467.0,2460552.718219,3.452
41067039,7279.01,PC,14.9114,3.1168715,31842.0,2460555.311247,1.742
96097215,728.01,FA,10.5656,1.60245,890.0,2458518.94089,0.312
396731435,7280.01,APC,12.7871,0.4246068,1952.0,2460558.081293,0.486
198358065,7281.01,PC,14.654,4.3095502,17371.0,2460658.637173,0.224
187495749,7514.01,PC,12.8411,1.8460559,3338.0988277,2460662.096255,2.2618375
317882327,7515.01,PC,12.9161,3.5881072,8390.4905597,2460657.089039,1.6300007
431871952,7516.01,PC,13.6742,6.2494565,33225.0008955,2460652.784228,1.3020438
461547946,7517.01,PC,12.6552,10.3067866,1651.3666446,2460653.133566,3.3685664
368184695,7518.01,PC,10.7963,6.4856471,5230.1437932,2460651.762327,4.3165669
156678143,7519.01,FP,11.0139,7.2585779,3827.3398509,2460650.887619,3.1852655
61538902,752.01,KP,11.3743,5.7481323,12259.4473284,2458573.686954,2.6600483
456130294,7520.01,APC,12.9273,10.2461099,7150.3041017,2460656.721477,5.4440926
316138059,7521.01,PC,11.8182,0.8618404,1895.2745767,2460662.618974,1.0295836
459021929,7522.01,PC,14.2244,21.7262508,36253.1454935,2460660.562041,2.2507397
238959233,7523.01,PC,13.1631,4.6612817,14867.1869469,2460657.982326,
366564164,7524.01,PC,12.3044,7.5243992,3444.9327426,2460650.352688,1.140716
367710318,7525.01,PC,12.4099,1.718454,22129.4474522,2460660.889987,1.2725275
141524447,7526.01,PC,10.9694,33.0179222,824.1461516,2460468.413217,6.3670028
317132251,7717.01,PC,9.95471,25.2087445,4558.9548055,2461011.591862,7.3820567
37348844,7718.01,KP,13.605,0.7668221,27011.2228725,2460989.040876,1.1630505
1333933,7719.01,KP,13.9636,3.2757945,11304.975042,2460989.988472,2.391701
286864983,772.01,PC,10.8815,11.0163421,6918.5557902,2458575.945327,3.5235771
286864983,772.02,PC,10.8815,744.2007603,4290.7780126,2459313.643175,4.3105796
286864983,772.03,PC,10.8815,2.7912365,876.8413933,2458571.75144,2.2947027
421184129,7720.01,PC,10.8967,8.0315366,1640.8668641,2461048.446626,8.8823906
163029327,7721.01,PC,12.3648,2.5639669,5340.9220367,2461046.358123,2.1282744
334981118,7722.01,PC,12.238,5.5902105,5057.8273297,2461047.261024,5.2299095
162093661,7723.01,PC,13.4955,6.3340388,10427.0758961,2461047.698955,1.761396
286865921,773.01,KP,11.5037,4.971298,12130.0,2459329.250355,3.283
294301883,774.01,KP,11.3473,4.4656306,17361.1064238,2458573.614654,3.4927618
304042899,775.01,FP,9.5369,12.4458741,7049.3777392,2459313.56423,11.5424587
306996324,776.01,CP,9.73597,15.6653322,1317.653048,2458572.599749,2.9937799
306996324,776.02,CP,9.73597,8.2466133,1071.2067848,2458571.415963,2.4120909
334305570,777.01,PC,9.3712,8.3008562,2683.1006768,2458575.779958,4.850157
233287217,7020.01,PC,11.3226,3.1642475,2330.0,2460394.056309,1.115
233855268,7021.01,PC,12.2564,49.5355004,5687.0,2459881.26001,8.483
125366299,7022.01,PC,12.9085,2.8583729,11829.0,2460392.427201,1.236
230856987,7023.01,PC,13.1587,2.3404152,11265.0,2460365.559902,2.522
354032153,7024.01,PC,14.0905,1.9639208,30553.0,2459634.914183,1.467
219803922,7025.01,PC,11.3683,66.9954225,5477.0,2460340.028469,2.024
219809549,7026.01,PC,13.0172,65.5580424,6381.0,2460314.948852,4.167
164783371,7027.01,PC,13.0105,4.2885021,4402.0,2460367.077518,1.427
416195843,7028.01,PC,12.9405,2.4596079,2195.0,2460420.816602,2.168
446166017,7029.01,PC,14.8347,1.9271521,58745.0,2460392.777339,1.201
237928815,703.01,PC,10.2036,8.6729683,724.6732153,2458356.921235,2.9598885
237928815,703.02,PC,10.2036,22.5682711,869.846616,2458370.302728,4.9745502
430930679,7030.01,PC,9.6396,2.5604496,423.0,2460419.652587,1.339
284592989,7031.01,PC,14.367,1.7911016,12254.9439752,2460368.419612,1.3192751
22903436,7032.01,PC,8.1532,17.7456043,1203.0,2460397.022821,2.675
29953537,7033.01,PC,10.2097,0.7312783,322.0,2460013.337525,1.289
418981325,7034.01,APC,10.4875,0.9082202,605.0,2460448.381202,1.461
366074071,7035.01,PC,10.2955,4.18142,7013.0,2460448.966726,4.43
387346503,7282.01,PC,13.1439,5.3346707,11290.0,2460558.617621,3.181
298189384,7283.01,PC,11.4542,9.0612809,1732.0,2460540.259174,6.985
96885837,7284.01,APC,12.5965,0.8760587,2336.0,2460556.495248,0.969
60446303,7285.01,PC,11.2298,2.1384533,1240.0,2460554.876539,1.111
452741216,7286.01,PC,12.7283,10.7994273,9221.0,2460568.169556,4.858
199417958,7287.01,PC,12.7478,3.9258703,7452.0,2460552.765807,2.993
405689470,7288.01,PC,12.1096,7.9871247,1897.0,2460554.000941,2.382
291976834,7289.01,PC,12.3769,2.855993,9706.0,2460557.318845,2.734
144138509,729.01,FA,10.5568,,1351.8684487,2458564.817795,2.9940024
62501513,7290.01,PC,12.4646,3.776966,9271.0,2460581.58444,3.671
233533589,7291.01,PC,12.2089,23.9712428,2387.0,2460620.739957,1.645
160255140,7292.01,PC,13.4003,10.641726,10160.0,2460564.802348,3.708
417514666,7293.01,PC,12.4712,3.3202789,7240.0,2460554.418528,3.766
42110638,7294.01,PC,13.0581,1.6047466,5940.0,2460559.167573,2.097
99796664,7295.01,APC,13.0363,0.7729056,2749.0,2460557.298119,1.022
233735354,7296.01,PC,12.8771,170.3363911,12411.0,2460536.411577,4.173
418375357,7297.01,PC,13.0138,8.1563148,12127.0,2460555.103641,1.852
276909255,7298.01,PC,11.2213,5.2554768,935.0,2460609.093853,2.109
85216969,7299.01,PC,12.9491,2.7299474,10021.0,2460556.839056,1.104
187495621,7527.01,FP,11.6429,3.2662137,5722.062959,2460658.088959,3.2117542
252851803,7528.01,PC,12.9479,4.9826868,5791.0068352,2460655.936079,3.2173931
117174065,7529.01,PC,12.9594,16.6036329,5889.405664,2459891.217674,4.6013901
61988212,753.01,APC,14.3042,0.555255,23416.400387,2458569.455416,1.622036
318491006,7530.01,PC,11.3999,5.1818499,1738.6870112,2460679.278071,2.5265146
117772549,7531.01,PC,8.855,7.8764851,267.1422784,2460679.25413,4.7892505
150271800,7532.01,PC,12.6445,11.4031046,1851.3526437,2460767.492566,3.0991671
63303430,7533.01,PC,12.2232,1.7518061,1399.9851481,2460687.898061,2.5290142
220621072,7534.01,PC,11.9801,14.0287826,1335.0506474,2460666.281405,7.3211075
60527976,7535.01,PC,12.7289,7.5811936,11448.0793188,2460687.056745,4.7346415
438298111,7536.01,PC,12.9163,3.3287841,3382.2006635,2460685.917512,5.2180408
231949697,7537.01,PC,11.3301,0.9072056,780.190035,2460689.466703,0.571043
37075377,7538.01,PC,8.83335,28.2864647,217.9257929,2460678.586453,4.285398
72214252,7539.01,PC,12.5597,8.6001093,7924.0477471,2460681.091363,1.3418737
167303382,802.01,PC,7.5209,3.693916,74.807186,2458327.391469,1.7264201
143526444,803.01,FP,9.3309,15.3050693,770.0,2459974.31761,3.872
41227743,804.01,FP,10.714,1.4188153,136.3471608,2458326.243939,4.5754288
38460940,805.01,PC,13.1018,4.1177649,1948.1405783,2459357.993045,1.212675
33831980,806.01,PC,11.9763,21.9166429,1306.4224091,2458346.013246,3.3787978
30853470,807.01,PC,11.3042,5.2702557,511.6141762,2458327.653935,2.0186676
30122649,808.01,PC,10.0659,9.7394089,641.7240822,2458526.848747,3.5625788
149301575,809.01,APC,10.3046,183.458919,645.283132,2458340.472565,10.764682
388106759,810.01,PC,10.5173,28.3057042,357.0692138,2458332.251515,4.8265036
388106759,810.02,PC,10.5173,90.8479191,314.2730564,2458406.67059,11.1179142
100757807,811.01,PC,10.9339,25.1760133,12570.0,2459193.531565,4.418
363914762,812.01,PC,10.9582,13.8665912,7930.0,2459249.58779,6.491
55525572,813.01,CP,9.8467,83.8962434,1217.6723245,2459125.846913,13.0330846
255760319,814.01,FP,8.9944,7.21048,250.094,2458359.73394,2.671
102840239,815.01,CP,9.36,11.1972769,1301.0,2460026.624284,3.061
102840239,815.02,CP,9.36,734.4987702,1004.0,2460023.129913,2.529
175180796,816.01,FP,11.143,1.55747,3127.94,2458493.44312,2.714
284300833,7036.01,PC,14.4804,3.0513298,23465.9068147,2460434.686218,1.4911246
269343479,7037.01,APC,12.0302,4.1279985,3450.0,2459244.90244,1.698
210904767,7038.01,PC,8.9498,8.6000492,639.0,2460079.460235,3.059
329981856,7039.01,PC,10.0679,3.3206355,667.0,2460088.850177,4.732
260004324,704.01,CP,10.1428,3.8143009,457.7909152,2458327.416979,1.3793952
277039287,7040.01,PC,11.6081,21.0562422,2640.3371988,2460128.288364,4.4190398
201175570,7041.01,CP,10.264,9.6994666,512.9617961,2460160.362835,15.7960068
345724317,7042.01,FP,10.4875,2.817627,868.0,2460478.507055,1.455
57299130,7043.01,PC,9.094,17.3840061,561.0,2460463.610974,3.932
263723967,7044.01,PC,10.1135,15.9669794,2229.0,2460473.081723,3.514
21720215,7045.01,PC,9.90787,2.2775983,1131.0,2460477.847283,1.3
201899356,7046.01,PC,12.1788,3.1084574,9902.0,2459139.157588,2.534
31142436,7047.01,PC,11.7732,5.2729668,1177.0,2459199.606231,3.738
235015217,7048.01,PC,12.269,4.0863647,4671.0,2460175.328426,2.213
337217173,7049.01,PC,11.5546,40.3833862,6555.0,2460214.323255,2.345
391904697,705.01,PC,11.4994,47.0196372,1251.7456152,2458352.13367,5.8659335
50592053,7050.01,PC,10.3139,1.4182984,2124.0,2460505.634065,0.654
11561667,730.01,CP,14.9181,3.0876297,40411.8142459,2458543.868539,2.2386246
125744840,7300.01,PC,13.0055,0.6439909,7794.0,2460557.356019,0.645
375192273,7301.01,PC,11.098,21.6836634,1546.0,2460608.037238,2.641
399613138,7302.01,FP,12.1245,8.1958135,8230.0,2460555.962026,1.182
415739607,7303.01,PC,10.8249,2.3368358,5916.0,2460557.77568,1.405
321785052,7304.01,PC,12.3846,3.4977997,4914.0,2460553.558312,0.475
262148317,7305.01,PC,13.4847,13.9753579,14290.0,2460553.593628,4.503
418543326,7306.01,PC,13.4192,6.1418356,18607.0,2460582.235596,3.525
372077289,7307.01,PC,12.1023,23.955645,6259.0,2460566.453403,6.011
287768299,7308.01,PC,12.4978,3.7002646,7616.0,2460579.276403,4.459
161687285,7309.01,PC,14.1288,7.7561532,14454.0,2460544.09306,2.036
34068865,731.01,CP,8.031941,0.3219233,204.0,2460013.7131,0.199
375855364,7310.01,PC,13.3341,19.8088367,9500.0,2460528.746789,2.87
387416841,7311.01,APC,12.9141,1.5525382,7123.0,2460555.005617,1.49
292023054,7312.01,PC,11.6721,4.2990991,6567.0,2460555.350036,3.805
341157650,7313.01,PC,12.4958,4.1186706,3571.0,2460557.122528,5.025
265887000,7314.01,PC,12.1678,2.503415,1877.0,2460555.836709,3.416
297924888,7315.01,PC,11.2755,9.6713674,3376.0,2460580.3245,1.66
301623068,7316.01,PC,13.4237,0.7474746,8713.0,2460556.647928,0.327
72985822,754.01,PC,12.2397,3.8639681,7640.7605465,2458572.225589,2.0997185
89014296,7540.01,PC,12.8711,1.4945574,3710.3925904,2460686.978801,1.1899779
59845928,7541.01,PC,12.6364,14.606276,4409.4213156,2460683.694794,3.6872053
206763148,7542.01,PC,12.149,8.945272,4259.7203739,2460674.034364,3.0824843
235283051,7543.01,PC,12.308,9.3137821,4684.5153093,2460685.379572,4.8048507
237405551,7544.01,PC,13.8448,4.8744903,20453.4065473,2460687.387037,1.6654244
283094471,7545.01,PC,12.7754,11.9039356,7176.2629607,2460685.6332,3.4477753
410449566,7546.01,PC,11.4673,9.6414086,1643.3631888,2460763.853771,2.0000004
358111035,7547.01,PC,12.4111,22.0089343,1870.9194621,2460750.364869,8.357335
234187289,7548.01,PC,12.4359,5.1836578,5322.1093811,2460681.852034,3.85094
72212948,7549.01,APC,12.8058,2.1610101,11790.0056121,2460684.337766,1.35759
73228647,755.01,CP,9.4628,2.5404679,572.0,2460066.437431,2.154
73228647,755.02,KP,9.4628,6.7418796,450.5420649,2458576.159251,1.3710857
220599411,7550.01,PC,12.1198,4.9843963,1865.2340838,2460684.733243,2.6251703
335630746,778.01,CP,8.69009,4.6336155,7660.0,2459574.942709,3.557
374095457,779.01,PC,8.2158,0.7839149,918.1396434,2458543.83064,1.6423921
398943781,780.01,KP,10.7875,3.0524018,22270.0,2459329.902022,2.483
413376180,781.01,KP,12.7492,1.3541342,20039.5506701,2458570.772731,2.0812883
429358906,782.01,CP,12.2875,8.0239811,4010.0577601,2458577.042174,1.7082731
451645081,783.01,PC,9.9222,8.1125147,1224.9160656,2459312.121241,2.0330298
460984940,784.01,CP,8.7537,2.7970316,481.0,2460038.66554,2.185
374829238,785.01,PC,11.5026,18.6286102,570.252799,2458363.856387,30.0156194
375059587,786.01,PC,9.8192,12.6693847,284.465483,2460987.39592,4.5972129
375059587,786.02,PC,9.8192,38.5539344,290.9537277,2460932.121376,6.1439257
350584963,787.01,PC,9.4799,2.1263165,137.5302097,2458325.898549,2.6285127
349829627,788.01,PC,9.0255,6.4872362,112.7687265,2458329.387247,2.5986372
300710077,789.01,PC,11.9802,5.4470648,862.2586997,2458329.104549,1.583301
300710077,789.02,PC,11.9802,12.9707041,1208.7896248,2458334.767805,2.2669808
300710077,789.03,PC,11.9802,8.0432343,878.9302211,2458329.979145,2.0067185
308994098,790.01,PC,8.9914,199.5779073,1766.6170108,2458352.487862,11.8968751
18574158,7051.01,FP,10.3552,4.9131459,4488.0,2460500.349484,1.25
22038430,7052.01,PC,8.9588,2.8862017,412.0,2460500.659766,0.487
329821992,7053.01,PC,7.78306,2.8637988,266.0,2460503.94237,2.746
62676654,7054.01,PC,11.9766,14.7595601,16406.5561433,2460482.548909,5.5790065
167227214,7055.01,KP,11.6961,3.1290476,13426.2063185,2460482.92975,3.409295
110178537,7056.01,KP,12.419,2.993282,14780.3009546,2460481.443181,2.5766956
325670253,7057.01,KP,12.8999,3.3777419,17290.4349881,2460480.135888,2.8147435
317520667,7058.01,KP,10.1154,2.4651801,11993.572763,2460480.429067,3.5668145
104866616,7059.01,KP,11.1323,4.4626647,7983.8270519,2460481.357046,3.0802705
219345200,706.01,PC,8.3643,719.0381327,4851.4092337,2458434.911525,5.4244096
469810663,7060.01,PC,10.0094,5.8497196,507.0,2460142.849779,3.458
469810663,7060.02,PC,10.0094,1064.700399,1294.0,2460070.899941,3.285
244089109,7061.01,KP,9.13055,2.1376682,8819.0,2460532.279247,1.879
23961340,7062.01,PC,8.863,10.5137924,1611.0,2460528.435521,2.275
248769312,7063.01,PC,8.8868,3.7570477,340.0,2460527.926189,1.938
376867898,7064.01,PC,8.47427,61.5555962,182.0,2460466.125236,6.996
383723559,7065.01,FP,9.58671,2.6667526,190.0,2460530.686654,2.594
427855645,7317.01,PC,12.0331,2.9712014,4680.0,2460579.947685,1.241
387414814,7318.01,PC,13.316,3.4220041,16151.0,2460555.372343,2.448
40093986,7319.01,PC,13.4184,2.5918359,6221.0,2460557.098275,3.933
36724087,732.01,CP,10.5848,0.7683904,903.9933214,2459988.468158,1.0241242
36724087,732.02,CP,10.5848,12.2534308,3729.6347091,2459992.612785,1.369949
279528230,7320.01,PC,12.4285,6.6802019,5941.0,2460551.826064,4.664
423903016,7321.01,PC,13.3081,3.0039961,6490.0,2460555.072412,3.621
436222251,7322.01,PC,13.2688,5.5316291,4176.0,2460554.922759,3.91
421330229,7323.01,PC,11.6346,4.776694,1412.0,2460607.93814,1.706
210337597,7324.01,FP,11.8096,0.5257499,1028.0,2460557.747746,0.864
286857537,7325.01,PC,12.2442,2.0394246,9236.0,2460555.970444,2.635
193081156,7326.01,PC,13.1443,5.4584109,2807.0,2460576.037023,4.164
279472966,7327.01,PC,13.4215,5.0789699,13539.0,2460552.846016,4.451
99025225,7328.01,PC,11.883,12.5069936,4522.0,2460556.908662,5.739
387377484,7329.01,PC,12.2993,4.8622127,3480.0,2460549.817574,6.011
106402532,733.01,CP,8.8411,4.8847937,478.0,2460030.757093,2.51
287444302,7330.01,PC,11.9104,2.8411706,4694.0,2460581.094802,1.453
160512852,7331.01,PC,13.1678,6.0011971,23249.0,2460573.21256,1.99
273069412,7332.01,FP,12.3711,3.5399394,6448.0,2460584.022933,3.443
178739678,7551.01,APC,11.9184,17.5945149,5576.6685222,2460686.302959,2.1415324
235057120,7552.01,PC,11.1392,13.1742812,612.7315779,2460699.28528,3.0663785
10487354,7553.01,PC,12.8786,2.4971198,5451.051564,2460686.452679,3.3565508
322818151,7554.01,PC,14.8294,2.2948595,46686.8063699,2460688.706567,1.6228537
307036187,7555.01,PC,12.3521,2.8404588,1270.6921956,2460770.914052,2.7474757
232131043,7556.01,PC,12.8074,11.1035428,4694.5524683,2460672.853807,3.2765462
284613259,7557.01,APC,11.5995,6.3548995,3362.8405647,2460678.995034,1.5383268
207334420,7558.01,PC,12.6478,4.1531567,7477.8161079,2460685.627327,4.2761264
234009062,7559.01,PC,12.1027,9.5366313,5371.1867742,2460687.945574,4.0301894
73649615,756.01,CP,12.5554,1.2392569,2917.3714571,2458570.647157,1.0860452
60520371,7560.01,PC,12.419,2.1974264,3435.0008185,2460685.614629,1.4853911
317924729,7561.01,PC,11.1375,1.9989903,12614.4497948,2460687.849605,3.3795683
404970821,7562.01,PC,12.8107,13.2253756,1976.2501664,2460767.296171,4.8244015
71581518,7563.01,PC,9.522121,13.758531,335.7196534,2460666.065967,6.0009934
308994098,790.02,PC,8.9914,41.0175174,229.2846536,2458345.441513,8.2090013
308994098,790.03,PC,8.9914,,1628.2500301,2460203.621473,17.3550472
306472057,791.01,PC,10.7525,139.3048512,5057.6776282,2458427.621432,12.1948293
306472057,791.02,PC,10.7525,928.0455814,6356.9944677,2458583.273564,11.576689
294780517,792.01,FP,11.7345,15.6477055,1515.1689468,2458416.495917,1.336067
300013921,793.01,FP,10.8578,54.6616036,2020.0,2459236.957286,2.388
299945285,794.01,PC,10.0176,52.4072665,372.4627072,2458392.47459,8.7541225
278895705,795.01,PC,10.2477,8.7609762,505.9969974,2460921.837777,0.9513482
277099925,796.01,FA,10.721,0.8086308,889.7191222,2458325.966891,3.0190282
